lookback,future,pos,val,temp,mse_Auto,mae_Auto,rmse_Auto,mape_Auto,mspe_Auto,rse_Auto,R2_Auto,mse_Inf,mae_Inf,rmse_Inf,mape_Inf,mspe_Inf,rse_Inf,R2_Inf,mse_Tra,mae_Tra,rmse_Tra,mape_Tra,mspe,rse,R2_Tra,mse_LSTM,mae_LSTM,rmse_LSTM,mape_LSTM,R2_LSTM,data_type
72,12,True,True,True,0.3072919,0.34296864,0.55433917,0.04170034,0.00317962,0.12511268,0.98435298,19.74661255,2.93232369,4.44371605,0.26153556,0.11815523,1.00293338,-0.00585082,19.37087059,2.86834669,4.4012351,0.25283298,0.11503295,0.99334556,0.01334059,27.316656,3.69310977,5.22653384,0.3584656,-0.36069459,reduced
72,24,True,True,True,0.36497974,0.37691578,0.60413551,0.04640891,0.00396576,0.13609034,0.98149916,24.6246891,3.33290577,4.962327,0.30149415,0.15215045,1.11783648,-0.24927936,26.71149063,3.55689764,5.16831589,0.33025202,0.17213948,1.16423845,-0.35544317,28.01195628,3.7870956,5.29263226,0.38124208,-0.40068633,reduced
72,96,True,True,True,0.78796041,0.60044849,0.88767135,0.07662105,0.00979262,0.20648766,0.95782649,34.59486389,4.21204042,5.88174009,0.41860592,0.25055981,1.3681941,-0.86757592,25.56872177,3.52136278,5.05655241,0.34419039,0.17655842,1.17624116,-0.38264354,47.12671715,5.45393438,6.86489018,0.62779382,-1.43128087,reduced
72,192,True,True,True,1.64555418,0.88660079,1.28279161,0.11158195,0.01940072,0.31178546,0.90637476,34.53900146,4.29686403,5.87698936,0.44132715,0.26885071,1.42841578,-1.03289001,36.82186127,4.47220469,6.06810188,0.46724036,0.29845887,1.47486615,-1.17910576,40.05382178,4.93344162,6.32880888,0.55679928,-1.20949563,reduced
72,336,True,True,True,3.53572559,1.31248343,1.8803525,0.15983199,0.03726837,0.46845973,0.79196858,38.87416458,4.73752737,6.23491478,0.50841302,0.32621607,1.55332923,-1.41598825,32.97776031,4.29718256,5.74262667,0.45432469,0.26927099,1.43068337,-1.05855111,42.64392916,5.23906672,6.53023194,0.61837525,-1.64320063,reduced
72,720,True,True,True,6.60595894,1.81154454,2.57020593,0.22474721,0.07444001,0.71982133,0.49942159,37.61062241,4.72138548,6.13275003,0.5349791,0.35504568,1.71756041,-2.03181821,31.49540901,4.42634821,5.61207724,0.51331788,0.31205294,1.57173884,-1.57475747,42.61228923,5.48086165,6.52780892,0.69364525,-2.33827518,reduced
96,1,True,True,True,0.16196087,0.26752263,0.40244362,0.03648361,0.00218312,0.0903528,0.99183637,17.89840889,2.71888709,4.2306509,0.23191001,0.10145795,0.94982529,0.09783186,22.08040619,3.08370209,4.69897938,0.26590967,0.13073228,1.05496991,-0.11296121,20.63223619,3.11823538,4.54227214,0.29184361,-0.02885935,reduced
96,12,True,True,True,0.6397801,0.52129185,0.79986256,0.06229823,0.00660187,0.17945044,0.96780058,19.93365479,2.95893002,4.46471214,0.26105058,0.11768459,1.00166523,-0.00332082,25.52994347,3.43464684,5.05271626,0.31119385,0.1584765,1.13358498,-0.28501644,27.34132565,3.66917578,5.22889335,0.35094364,-0.36818528,reduced
96,24,True,True,True,0.47784725,0.44290966,0.69126499,0.05351126,0.00514125,0.15497051,0.97599278,24.76806068,3.39135385,4.9767518,0.30754489,0.15291166,1.11570799,-0.24471782,24.46596336,3.39878535,4.94630814,0.31110156,0.15308693,1.1088829,-0.22959484,28.65645269,3.86554285,5.35317221,0.39010178,-0.43958657,reduced
96,96,True,True,True,0.9077999,0.65800643,0.95278531,0.08261716,0.01086329,0.21916544,0.95227718,34.0134697,4.16395283,5.83210659,0.40920037,0.23933479,1.3415364,-0.79723101,30.64254951,3.92256618,5.5355711,0.38352078,0.21444356,1.27332556,-0.62078852,47.40337938,5.48407396,6.88501121,0.62879741,-1.45737267,reduced
96,192,True,True,True,1.69244814,0.91064394,1.30094123,0.11201536,0.01891404,0.31147277,0.90574242,35.99158859,4.39841986,5.99929905,0.44885388,0.27356279,1.43635869,-1.05540018,30.40014267,3.96172047,5.5136323,0.3964268,0.22435403,1.32007992,-0.74395757,41.23444692,5.05820508,6.42140537,0.57418435,-1.28676523,reduced
96,336,True,True,True,3.32375431,1.26988542,1.82311666,0.16033547,0.03919301,0.48123938,0.78025331,35.05864334,4.4531436,5.92103386,0.49462444,0.31549054,1.56294692,-1.40203568,28.59684372,3.96411371,5.34760189,0.42427066,0.2453711,1.4115808,-1.00817509,43.01177381,5.28233183,6.55833621,0.62151412,-1.681904,reduced
96,720,True,True,True,5.98738241,1.74617648,2.44691277,0.22394785,0.07342792,0.71897846,0.48912377,30.44708443,4.24077702,5.51788759,0.48882431,0.30181405,1.62132561,-1.71004083,27.34081459,4.11788607,5.22884464,0.48548537,0.28609541,1.53639579,-1.47014719,44.92295854,5.68839683,6.70245914,0.72333162,-2.54025604,reduced
120,1,True,True,True,0.23548187,0.31455812,0.48526475,0.03818651,0.00243809,0.10862834,0.98819989,19.00491714,2.87193513,4.35946274,0.24727653,0.10978726,0.97588217,0.04765404,23.32379341,3.2140224,4.82947111,0.27762157,0.13852862,1.08109534,-0.16876689,20.63696798,3.13882134,4.54279297,0.29520084,-0.03412878,reduced
120,12,True,True,True,0.49073502,0.4563742,0.70052481,0.05652078,0.00559857,0.16184796,0.97380587,17.97481918,2.7791822,4.23967218,0.24954639,0.10913993,0.97952592,0.04055743,20.40319443,2.9854908,4.51698971,0.26949292,0.12677014,1.04359686,-0.08907896,27.66947736,3.71019988,5.26017845,0.35480014,-0.39147149,reduced
120,24,True,True,True,0.46205252,0.44450623,0.67974448,0.0542659,0.00498245,0.15681392,0.97543149,23.23522186,3.27601147,4.82029295,0.3044962,0.14916952,1.1120193,-0.23634209,20.99055672,3.06635737,4.58154535,0.28279546,0.13371152,1.05694139,-0.11696079,28.85943391,3.88838934,5.37209772,0.39110718,-0.45702472,reduced
120,96,True,True,True,0.92442971,0.65482932,0.96147269,0.08307873,0.01119325,0.21954052,0.95203808,36.43001175,4.36888361,6.03572798,0.42777434,0.25554928,1.37818468,-0.89765542,33.99331284,4.21609068,5.83037853,0.41660008,0.24217001,1.33129561,-0.77137496,47.46790162,5.50411395,6.88969532,0.62906335,-1.47317004,reduced
120,192,True,True,True,1.65467453,0.9293344,1.28634155,0.11616477,0.01985662,0.30395469,0.90901869,39.36856079,4.66678715,6.27443695,0.47633284,0.29979992,1.4826113,-1.18922304,32.9981575,4.23197603,5.74440241,0.42916083,0.24562836,1.3573674,-0.84311805,43.77434734,5.27314519,6.61621851,0.60337177,-1.44109625,reduced
120,336,True,True,True,3.79098725,1.34052062,1.9470458,0.16146228,0.03918276,0.50571156,0.76011604,37.04320526,4.62520552,6.08631277,0.50445694,0.32390559,1.58081496,-1.47571672,31.44379044,4.25229025,5.60747623,0.46227741,0.27211243,1.45644534,-1.12833111,43.19979929,5.30455039,6.57265542,0.6207642,-1.70997302,reduced
120,720,True,True,True,6.13456249,1.79229617,2.47680497,0.22765782,0.07464629,0.71898359,0.49032271,,,,,,,,30.33805275,4.34311295,5.50799894,0.50377315,0.31010687,1.59889901,-1.68980502,44.02271757,5.60356778,6.63496176,0.7017832,-2.49003733,reduced
144,1,True,True,True,0.26838306,0.34291217,0.51805699,0.04180729,0.00282656,0.11917248,0.98579792,19.03068161,2.89626527,4.36241674,0.25945932,0.1153508,1.00351894,-0.00705037,20.92000771,3.0138793,4.57383966,0.26584905,0.12679535,1.05215394,-0.10702814,20.2534404,3.13248545,4.50038225,0.29627039,-0.02016195,reduced
144,12,True,True,True,0.39430532,0.40857086,0.62793738,0.04999772,0.00424628,0.14417389,0.97921604,19.06172943,2.90431166,4.36597395,0.26073748,0.11550263,1.002424,-0.00480291,21.07124138,3.05167818,4.59034204,0.27306423,0.1292641,1.05393875,-0.11070356,28.36974531,3.75257345,5.32632569,0.35551191,-0.43413732,reduced
144,24,True,True,True,0.3433944,0.38898507,0.58599865,0.05153394,0.00467017,0.13428104,0.98198494,24.32932854,3.37832952,4.932477,0.31149557,0.15462248,1.13027251,-0.27719777,22.46389961,3.22077894,4.73960972,0.29652867,0.1414739,1.08607709,-0.17932844,31.18888104,4.13152926,5.58470062,0.42297983,-0.58273785,reduced
144,96,True,True,True,0.89221376,0.66075516,0.94457066,0.08651375,0.01210641,0.22529353,0.9497549,32.1337738,4.09952116,5.66866589,0.41412938,0.24000092,1.35205734,-0.81937292,29.06030083,3.84826159,5.3907609,0.38343439,0.21403199,1.28577292,-0.65120339,36.9779553,4.66928282,6.0809502,0.50359884,-0.93672523,reduced
144,192,True,True,True,2.13379812,1.02509463,1.46075261,0.12554172,0.02321044,0.36511785,0.87135771,34.65920639,4.41358757,5.88720703,0.46461627,0.28306162,1.47151852,-1.16265087,30.05004501,4.09935665,5.48179197,0.43444991,0.24527732,1.3701843,-0.8805731,41.05782635,5.04771195,6.40763813,0.56441163,-1.30290237,reduced
144,336,True,True,True,3.9502995,1.37904334,1.98753607,0.16484016,0.04031999,0.50836581,0.75750868,39.58795929,4.86030388,6.29189634,0.53374088,0.34806991,1.60932171,-1.56066978,33.83379364,4.39275026,5.81668234,0.46921816,0.28616834,1.48777306,-1.20647289,43.81880434,5.36067098,6.61957735,0.62405845,-1.76566885,reduced
144,720,True,True,True,6.44265556,1.83892202,2.53823876,0.23029077,0.07586658,0.72795463,0.47751374,34.22225952,4.58375263,5.8499794,0.52196848,0.33101338,1.67774582,-1.91037198,29.77668571,4.34061766,5.45680189,0.50414282,0.29954803,1.56498444,-1.53597195,44.77265539,5.68117229,6.69123721,0.71047259,-2.57061841,reduced
168,1,True,True,True,0.3606236,0.40158433,0.60051942,0.0490523,0.00384429,0.13708499,0.9812077,18.47482681,2.856637,4.29823542,0.25222215,0.10922755,0.98118985,0.03726654,22.13002205,3.13579822,4.70425558,0.27575809,0.13365097,1.07387519,-0.15320779,20.809161,3.17234164,4.56170593,0.29729463,-0.05330587,reduced
168,12,True,True,True,0.82751387,0.62815344,0.90967792,0.07268456,0.00830051,0.20728599,0.95703156,19.31572533,2.92018199,4.39496613,0.25750431,0.11421741,1.00146973,-0.00289056,22.2116127,3.18018699,4.71291971,0.28550822,0.13507108,1.07392108,-0.15329092,27.74077115,3.71228161,5.26695084,0.34918811,-0.40897036,reduced
168,24,True,True,True,0.5245297,0.48500824,0.72424424,0.05760477,0.00560646,0.16472982,0.97289943,25.00663376,3.44001508,5.00066328,0.31389976,0.15623519,1.13740408,-0.29337761,23.46182632,3.29772544,4.84374094,0.29819241,0.14529197,1.10171211,-0.21358989,29.81359668,3.98055424,5.46018284,0.39788248,-0.52019175,reduced
168,96,True,True,True,1.0086863,0.70885748,1.00433373,0.09209421,0.01355297,0.2360433,0.94471919,35.25802231,4.33336496,5.93784666,0.4324885,0.25821695,1.39554107,-0.94209437,30.19955254,3.96889877,5.49541187,0.39506546,0.21879543,1.29155791,-0.66764173,38.57460464,4.82364841,6.21084573,0.52406123,-1.03124567,reduced
168,192,True,True,True,1.85489953,0.96275848,1.36194694,0.1187039,0.02124859,0.33495182,0.89130052,37.08132935,4.59157133,6.08944416,0.48116696,0.29805511,1.49761379,-1.23080116,33.7264061,4.41977215,5.8074441,0.47137848,0.27806026,1.42825973,-1.0411223,42.32697456,5.17655835,6.50591843,0.5817086,-1.38844205,reduced
168,336,True,True,True,3.98097348,1.40071964,1.99523771,0.16522209,0.04001174,0.50316727,0.7609395,40.16638184,4.86835289,6.33769512,0.52031136,0.33837238,1.59826612,-1.52845171,37.2935524,4.70525599,6.1068449,0.50261307,0.31258616,1.5400492,-1.38558535,44.16592922,5.39766565,6.6457452,0.62566264,-1.80493228,reduced
168,720,True,True,True,6.84019709,1.86102653,2.61537695,0.22386464,0.07440014,0.74124426,0.46549912,,,,,,,,35.10636139,4.83585405,5.92506218,0.56834775,0.36296505,1.67926764,-1.94598771,44.76205173,5.67412641,6.69044481,0.70302659,-2.59115331,reduced
192,1,True,True,True,0.58241707,0.52661675,0.76316255,0.06323858,0.0068532,0.17304586,0.97005513,21.36372757,3.16079283,4.62209129,0.2832022,0.12907036,1.0480516,-0.09841216,24.12903976,3.31686187,4.91213179,0.28889701,0.14573868,1.11381793,-0.24059021,20.65980548,3.17987618,4.54530587,0.29865884,-0.0511954,reduced
192,12,True,True,True,0.34942532,0.39581051,0.59112209,0.04974018,0.00425664,0.13396269,0.98205493,19.82388306,2.98060346,4.45240211,0.2611652,0.11601011,1.00902295,-0.01812517,22.2408905,3.21899962,4.71602488,0.28794149,0.13457257,1.06876636,-0.14226604,28.39394811,3.79354327,5.3285972,0.36014958,-0.45003185,reduced
192,24,True,True,True,0.56107819,0.49490249,0.74905151,0.05787577,0.00547895,0.16965039,0.97123194,25.86695862,3.54270148,5.08595705,0.32276973,0.16137932,1.15190279,-0.32680229,25.33494759,3.5007174,5.03338337,0.31959763,0.15862808,1.13999569,-0.29953866,29.8439423,4.0175957,5.46296095,0.40424312,-0.53022171,reduced
192,96,True,True,True,1.19288397,0.7705006,1.09219229,0.09147345,0.01317531,0.25391325,0.9356532,36.1350975,4.4060173,6.01124763,0.43404901,0.25764844,1.39749706,-0.95047871,29.34396744,3.90985084,5.41700745,0.38580054,0.20584397,1.2593478,-0.58442336,48.73881335,5.64106048,6.98131888,0.6404665,-1.5809641,reduced
192,192,True,True,True,1.93565845,1.00062609,1.39127946,0.12219683,0.02202984,0.337127,0.88924685,39.57628632,4.74064255,6.29096842,0.48932496,0.31056342,1.52439225,-1.30778266,34.83278275,4.4517622,5.90193033,0.45949635,0.27108395,1.43012261,-1.04748836,41.52532906,5.11968682,6.44401498,0.56960615,-1.35792258,reduced
192,336,True,True,True,3.81625247,1.36814141,1.95352304,0.16545396,0.04002403,0.52253115,0.74269309,34.45139313,4.5629096,5.86953068,0.50760192,0.31197238,1.56999052,-1.45890385,28.74340057,4.10265255,5.36128712,0.44728929,0.25357458,1.43404484,-1.06779411,44.51755194,5.43548781,6.67214748,0.62737224,-1.84528342,reduced
192,720,True,True,True,6.15733957,1.80599701,2.48139882,0.22644027,0.07414795,0.73821604,0.461619,,,,,,,,32.17974472,4.66358423,5.67271948,0.56451982,0.35786855,1.68763387,-1.97668553,44.24911214,5.63388302,6.65200061,0.69142389,-2.57190875,reduced
336,1,True,True,True,0.58632386,0.52910531,0.76571786,0.05945334,0.00543536,0.1802752,0.96750085,19.36997414,3.00248957,4.40113306,0.26538029,0.11653093,1.03617167,-0.07365179,22.43359756,3.26493025,4.73641205,0.28925338,0.13869925,1.1151073,-0.24346415,22.00626032,3.35860615,4.69108306,0.31335273,-0.16207234,reduced
336,12,True,True,True,0.50475699,0.49670687,0.71046251,0.05820556,0.00548455,0.16698165,0.97212161,20.85831642,3.17259431,4.56709051,0.28586113,0.12812753,1.07341385,-0.15220357,24.99818611,3.50592422,4.9998188,0.31913266,0.15682757,1.17511892,-0.38079638,31.80423194,4.1496498,5.63952409,0.39479363,-0.68598092,reduced
336,24,True,True,True,0.61808985,0.55915064,0.78618693,0.06762739,0.00719838,0.18446888,0.96600129,26.44678879,3.73061872,5.14264393,0.35343298,0.1755394,1.20665693,-0.45564562,23.71608353,3.43380547,4.86991596,0.31317249,0.15078445,1.14266479,-0.30551436,30.82675217,4.13344284,5.55218445,0.40427769,-0.64110479,reduced
336,96,True,True,True,1.26462889,0.78547651,1.12455714,0.09236049,0.01360148,0.2749396,0.92473567,35.87473297,4.53852844,5.98955202,0.45967117,0.27183849,1.46436763,-1.13508381,34.283535,4.47230911,5.85521412,0.45893928,0.26685685,1.4315238,-1.04743416,40.52472599,5.03237646,6.36590339,0.53040947,-1.22700378,reduced
336,192,True,True,True,3.00701809,1.20820761,1.73407555,0.13447209,0.02677098,0.44487977,0.80770831,38.27497482,4.87890387,6.18667698,0.5257538,0.32685095,1.5872016,-1.50057298,36.77377319,4.7867651,6.06413841,0.51747429,0.31825319,1.55576396,-1.40711285,46.69081909,5.58933267,6.83306806,0.61557273,-1.74987568,reduced
336,336,True,True,True,4.35948801,1.44839966,2.08793879,0.15905434,0.0368188,0.54827231,0.71053945,40.50296021,5.10009003,6.36419344,0.5555253,0.35656181,1.67117512,-1.77414859,33.99365234,4.60469007,5.83040762,0.49095753,0.28923717,1.53100812,-1.34996437,47.08436829,5.68121936,6.86180503,0.63669754,-2.12912275,reduced
336,720,True,True,True,6.59185219,1.8695457,2.5674603,0.22339694,0.07224479,0.75558776,0.38470391,,,,,,,,38.05908585,5.18682814,6.16920471,0.60620511,0.4036299,1.81555891,-2.43823674,46.34875944,5.82978211,6.80799232,0.68915342,-2.89031367,reduced
504,1,True,True,True,0.95681864,0.73978609,0.97817105,0.08275592,0.00955734,0.22948948,0.94733458,24.12776756,3.57507706,4.91200256,0.31717947,0.14622581,1.1524086,-0.32804556,32.52580643,4.17395973,5.70314026,0.36864594,0.20233037,1.33801794,-0.79029226,22.66166456,3.49471701,4.76042693,0.32205595,-0.24734809,reduced
504,12,True,True,True,3.28428245,1.18550432,1.81225896,0.11001822,0.02078211,0.43827364,0.80792928,21.92214966,3.35997367,4.68210936,0.30578345,0.13675381,1.13231349,-0.28208389,27.57244873,3.89650059,5.25094748,0.36846161,0.18271331,1.26988029,-0.61263363,31.1475936,4.16319861,5.58100292,0.38392538,-0.72067469,reduced
504,24,True,True,True,1.02042902,0.74097562,1.01016283,0.08206617,0.01028411,0.24399778,0.94047502,26.87643433,3.83719826,5.18424845,0.36034775,0.17660031,1.25221908,-0.56772937,30.29744339,4.18445396,5.50431156,0.40506947,0.20883107,1.32952785,-0.76758889,38.35998789,4.83616068,6.19354405,0.4751341,-1.12740928,reduced
504,96,True,True,True,1.87690854,0.99416476,1.3700031,0.11435571,0.02071139,0.32792419,0.89263053,43.63359451,5.26161242,6.60557318,0.5307802,0.32620144,1.58111119,-1.49742305,34.93550491,4.54786158,5.91062641,0.43518433,0.23877244,1.4147687,-1.00244214,44.09711059,5.37759215,6.64056553,0.5537729,-1.52479973,reduced
504,192,True,True,True,4.32634401,1.49913728,2.07998657,0.16441348,0.03875727,0.51626152,0.7353271,39.7003479,5.02479458,6.3008213,0.50771815,0.30103812,1.56389058,-1.44213047,40.39591599,5.07128143,6.35577822,0.51103199,0.30632547,1.57753122,-1.4914772,50.11018785,5.91654037,7.07885498,0.63359446,-2.08306845,reduced
504,336,True,True,True,4.0743022,1.52580595,2.01849008,0.18365236,0.04879943,0.55260605,0.70170336,,,,,,,,42.31882858,5.38935852,6.50529242,0.58437693,0.38160899,1.78096688,-2.19007118,50.46267146,6.01094068,7.10370829,0.65609155,-2.50291052,reduced
504,720,True,True,True,7.60205221,2.101861,2.75718188,0.24662641,0.08474632,0.84579295,0.2896976,,,,,,,,,,,,,,,50.26999774,6.18951243,7.09013383,0.70637673,-3.44163681,reduced
672,1,True,True,True,3.33817816,1.34448159,1.82706821,0.13360685,0.02448306,0.44062635,0.80584842,23.93343735,3.59841919,4.8921814,0.31388554,0.14110956,1.17982674,-0.39199108,33.95568466,4.4449892,5.82715082,0.40013716,0.21505882,1.40530932,-0.97489444,24.78846052,3.77370225,4.97880111,0.34433769,-0.42973496,reduced
672,12,True,True,True,3.64487505,1.35831976,1.90915561,0.12943257,0.02481161,0.46022001,0.7881983,,,,,,,,30.89800072,4.21103477,5.55859709,0.37802067,0.1922404,1.33995247,-0.79547144,33.72084149,4.49956762,5.80696491,0.4162761,-0.95064606,reduced
672,24,True,True,True,1.90948606,1.04436541,1.38184154,0.10797335,0.0165766,0.33294562,0.88914364,,,,,,,,33.80277634,4.51547003,5.81401539,0.41704181,0.21795604,1.40084875,-0.96242354,34.07273285,4.55080805,5.83718535,0.42573923,-0.97736766,reduced
672,96,True,True,True,2.67838573,1.13633049,1.63657749,0.11779924,0.02184162,0.40394214,0.8364783,,,,,,,,35.23285294,4.63575459,5.93572664,0.43363503,0.23757716,1.46506369,-1.14791703,57.37251016,6.47972556,7.57446435,0.6778579,-2.42736835,reduced
672,192,True,True,True,4.86277294,1.63333714,2.20516968,0.16888183,0.04029064,0.56768221,0.681128,,,,,,,,39.97999191,5.09043503,6.32297325,0.49593621,0.29664969,1.62773848,-1.65219921,54.47512179,6.30104248,7.38072637,0.65702079,-2.48561096,reduced
672,336,True,True,True,4.05916739,1.5550158,2.01473761,0.17926452,0.04439147,0.57681328,0.66954715,,,,,,,,40.32706833,5.31820965,6.35035992,0.55621082,0.35316488,1.81808889,-2.35726505,54.07485435,6.3528162,7.35356066,0.67411313,-2.92888812,reduced
672,720,True,True,True,4.53731108,1.67149341,2.13009644,0.20096128,0.0583881,0.68958807,0.45719724,,,,,,,,,,,,,,,58.8678818,6.88540398,7.67254077,0.76246607,-4.59735391,reduced
720,1,True,True,True,1.80181265,1.0151906,1.34231615,0.11157238,0.01727308,0.33138058,0.89018692,,,,,,,,31.24946404,4.26853991,5.59012222,0.38841739,0.20083942,1.38004589,-0.90452623,25.06102179,3.81691936,5.00609846,0.34600971,-0.46024661,reduced
720,12,True,True,True,5.19594765,1.57329035,2.2794621,0.14671442,0.03364819,0.56166685,0.6845908,,,,,,,,29.0625267,4.06181622,5.39096737,0.36363941,0.18284966,1.32835174,-0.76432571,34.40071608,4.59269459,5.86521236,0.42434427,-1.01042337,reduced
720,24,True,True,True,3.20334911,1.26300156,1.78979027,0.12325007,0.02219796,0.44015753,0.80618833,,,,,,,,33.5421257,4.47263718,5.79155636,0.4099499,0.21838869,1.42429936,-1.02837351,36.31317048,4.75310024,6.02604103,0.44445021,-1.12882455,reduced
720,96,True,True,True,2.82657909,1.31092227,1.6812433,0.16180925,0.0419962,0.43077663,0.81508714,,,,,,,,34.76643753,4.64183569,5.89630699,0.43964505,0.24602631,1.51078141,-1.27891709,44.2283154,5.43632315,6.65043723,0.52930363,-1.66678442,reduced
720,192,True,True,True,3.97336984,1.50268769,1.99333131,0.16622627,0.03809314,0.53733039,0.71571414,,,,,,,,34.71422577,4.74460745,5.89187813,0.46424723,0.26467994,1.58823824,-1.52519139,51.19102535,6.04089553,7.15479038,0.61200871,-2.3115069,reduced
